x,y,z,stresses_full_xx,stresses_full_xy,stresses_full_yy,stresses_full_xz,stresses_full_yz,stresses_full_zz,stresses_full_max_shear,stresses_full_cfs_1,stresses_full_cfs_2,stresses_full_cfs_3,stresses_full_cfs_4,von_mises,aftershocksyn
598296.95196600363,3550566.251970998,-2500.0,680.84512091046872,1347.8365216212849,4726.3497400071565,62.986640799855884,196.4287805466044,5.8622963081799924,2572.5084119968287,249.8266390163592,3395.5870803090165,-3395.5870803090165,-249.8266390163592,5012.9831624161216,0.0
603296.95196600363,3550566.251970998,-2500.0,569.33761050300814,1085.7281364444652,5262.9996416023841,50.649853660248681,217.00884287117407,6.3986268682980452,2756.8224531896535,-113.96681282440431,3799.3362460201511,-3799.3362460201511,113.96681282440431,5354.9043306368521,0.0
608296.95196600363,3550566.251970998,-2500.0,483.46689515574298,751.7152364547461,5689.6567002224892,35.336302567752661,233.3718959632694,6.8251779122601723,2904.2121451610833,-484.38779794538254,4105.7214432424034,-4105.7214432424034,484.38779794538254,5628.094485742834,0.0
613296.95196600363,3550566.251970998,-2500.0,435.62408193763389,364.98006349242763,5978.3857942530458,17.833064247023472,244.48464009329052,7.1165586340977187,3007.6093802031,-834.72316862822004,4292.1170758801363,-4292.1170758801363,834.72316862822004,5819.0072008161442,0.0
618296.95196600363,3550566.251970998,-2500.0,433.66143840710288,-49.419942166879331,6111.0182733270949,-0.84468924758311414,249.66988090900242,7.2560071769392964,3062.2928743699822,-1139.4227433945953,4345.2468805546232,-4345.2468805546232,1139.4227433945953,5918.5633639496846,0.0
623296.95196600363,3550566.251970998,-2500.0,479.54566269287778,-463.48887319409982,6081.5034670369005,-19.56511971516753,248.6912399863935,7.2373832236482549,3066.3422458768664,-1377.4106241016741,4263.0465303926085,-4263.0465303926085,1377.4106241016741,5923.0071409483844,0.0
628296.95196600363,3550566.251970998,-2500.0,569.04833018126635,-849.7592644682652,5896.5362944942153,-37.211169912011904,241.77745450077688,7.0657437095232263,3020.7852287172191,-1534.7090031919665,4054.851905952542,-4054.851905952542,1534.7090031919665,5834.1840347764746,0.0
633296.95196600363,3550566.251970998,-2500.0,692.54278718823775,-1184.6029145191262,5574.3234720232576,-52.807158427308046,229.58093932001975,6.7565253148186217,2929.4052112234544,-1605.8470920809534,3739.8633183248066,-3739.8633183248066,1605.8470920809534,5659.1769529891671,0.0
638296.95196600363,3550566.251970998,-2500.0,836.69994206317676,-1450.7604634736942,5141.8102801086425,-65.617818826459271,213.08144653790714,6.333285024347644,2798.2596404835044,-1593.8449054086955,3344.2603154939375,-3344.2603154939375,1593.8449054086955,5409.3945925221387,0.0
643296.95196600363,3550566.251970998,-2500.0,986.66176598589971,-1638.6728181497604,4630.9760030280468,-75.203838591580478,193.45515350821518,5.8246872894974615,2634.9921925840617,-1508.8972677490042,2897.6013015702606,-2897.6013015702606,1508.8972677490042,5099.267939564259,0.0
